condition,model,group,offset,sample_count,positive_count,negative_count,positive_rate,auroc,auprc,brier,ece,undefined_discrimination,undefined_reason,empirical_brier,brier_skill_score_vs_empirical
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,3,332,331,1,0.9969879518072289,0.5770392749244713,0.9983488128131779,0.003621144625795983,0.0090236035313116,False,,0.003004796264678611,-0.20512151468056206
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,4,330,329,1,0.996969696969697,0.6139817629179332,0.9985260181467281,0.003912343451809996,0.011998202507773337,False,,0.003022871542024776,-0.29424733979580053
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,5,330,328,2,0.9939393939393939,0.6234756097560976,0.9971462265463918,0.007249000116045974,0.013966561055911805,False,,0.006024325535756637,-0.20328824745947638
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,6,329,325,4,0.9878419452887538,0.7361538461538462,0.9961970408388837,0.013669720967168272,0.01417810200730864,False,,0.01201067190430174,-0.1381312449532759
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,7,328,323,5,0.9847560975609756,0.7405572755417956,0.9935732009222612,0.016787144016193516,0.019667599627047342,False,,0.015017613294873156,-0.11783035603430125
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,8,325,318,7,0.9784615384615385,0.688230008984726,0.9896375830088537,0.023642700285842762,0.017691348867605997,False,,0.021126667479450995,-0.11909274422191785
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,9,325,311,14,0.9569230769230769,0.752411575562701,0.9842660481134066,0.04113314483057558,0.016219296190528112,False,,0.04122266349263274,0.002171588501872601
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,10,324,303,21,0.9351851851851852,0.8106239195348106,0.9817173116135138,0.055638693518520556,0.0251785422873507,False,,0.060791990770155735,0.08476934521060397
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,11,322,296,26,0.9192546583850931,0.8248440748440748,0.9773673521024246,0.06531571855613545,0.02873725383060887,False,,0.07468134188682278,0.12540780727910106
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,12,321,291,30,0.9065420560747663,0.7788087056128293,0.9659549539369284,0.07691316708935798,0.03772142734861293,False,,0.08526306577824339,0.09793101635123291
D_chunk_plus_state_plus_frozen_ACT_latent,monotone_conditional_survival_shared_mlp,arm,13,318,278,40,0.8742138364779874,0.7437050359712231,0.9433651088376972,0.10332140610417703,0.06609392035682198,False,,0.11188460825401847,0.07653601584232095
